,carat,cut,color,clarity,depth,table,x,price
22160,0.87,Very Good,H,SI2,61,56,6.15,2993
22161,1.57,Very Good,I,VS1,59.7,61,7.51,10336
22162,0.33,Premium,J,VS1,61.5,61,4.46,557
22163,1.02,Very Good,H,SI2,63.5,58,6.34,4004
22164,1.2,Ideal,I,SI1,60.1,56,6.9,5578
22165,0.5,Ideal,E,VS1,62.3,55,5.12,1724
22166,0.26,Very Good,H,VVS2,,58,4.08,600
22167,1.01,Good,D,SI2,64,59,6.28,3932
22168,1.21,Premium,E,VS1,60.3,58,6.95,10137
22169,0.54,Ideal,H,VVS1,60.3,56,5.33,1944
22170,0.23,Very Good,E,VVS2,,63,3.98,485
22171,2.02,Ideal,I,SI2,62.2,57,8.06,10412
22172,0.31,Very Good,I,VS1,62.8,57,4.28,489
22173,1.72,Premium,H,VS2,59.5,60,7.79,11455
22174,0.33,Ideal,G,IF,61.9,56,4.43,925
22175,1.59,Premium,F,VS2,60.2,60,7.62,15602
22176,1.15,Premium,I,SI1,62.2,59,6.75,4830
22177,0.7,Very Good,F,SI1,62.2,58,5.66,2230
22178,0.41,Premium,E,SI1,60.5,61,4.8,969
22179,2.01,Premium,H,SI1,60,60,8.16,12271
22180,0.4,Very Good,F,VS1,61.2,58,4.74,847
22181,1.01,Premium,G,SI1,61,58,6.53,4808
22182,0.74,Very Good,G,SI2,60.3,57,5.85,2505
22183,1,Very Good,F,VVS1,61.1,57,6.36,9870
22184,1.25,Ideal,E,VVS2,60.9,60,6.93,13006
22185,0.8,Good,G,SI1,62.7,57,5.84,2810
22186,1.23,Very Good,E,VVS2,60.4,62,6.88,11175
22187,1.6,Ideal,F,SI1,61.1,55,7.55,13140
22188,2.06,Very Good,G,SI2,59.8,61,8.22,15805
22189,0.74,Ideal,H,VS1,61.6,55,5.79,3030
22190,0.31,Very Good,H,VS2,63.1,58,4.34,628
22191,1.02,Premium,G,VS1,61,58,6.55,6683
22192,0.3,Ideal,H,IF,61.5,56,4.31,789
22193,1.23,Very Good,D,SI1,62.3,57,6.8,8079
22194,1.01,Very Good,G,VS2,63,56,6.35,5759
22195,1.13,Ideal,I,SI1,61.4,57,6.72,4936
22196,0.72,Very Good,H,VS2,60.8,59,5.74,2550
22197,0.52,Premium,E,VS2,62.5,60,5.14,1694
22198,0.42,Ideal,I,VS1,62,55,4.83,773
22199,1.1,Premium,D,SI2,62.4,58,6.57,4640
22200,0.25,Ideal,E,VS2,62.1,57,4.01,535
22201,1.5,Ideal,E,SI1,61.9,57,7.37,9828
22202,1.23,Premium,G,VS2,61.6,58,6.91,5654
22203,1.42,Ideal,I,VS2,60.4,55,7.28,8173
22204,0.74,Good,E,VS2,63.9,54,5.77,3163
22205,0.8,Ideal,E,SI2,60.9,57,6,3251
22206,1.03,Ideal,F,I1,61.1,55,6.54,3507
22207,0.35,Ideal,D,VS2,62,55,4.47,829
22208,0.59,Ideal,I,SI2,62.8,57,5.33,1202
22209,0.52,Ideal,I,VVS2,62.2,57,5.18,1376
22210,0.32,Ideal,E,VS2,61.3,55,4.41,846
22211,1.02,Premium,F,VS2,61.3,58,6.42,6479
22212,1.01,Ideal,G,VS1,62.1,54,6.41,7262
22213,0.53,Ideal,D,VS2,61.4,55,5.24,1704
22214,1.25,Ideal,H,SI1,,58,6.86,7423
22215,0.71,Ideal,I,SI1,62.3,53,5.69,2319
22216,2.02,Very Good,H,SI2,60.8,60,8.07,14498
22217,2.01,Very Good,J,SI2,60.6,60,8.11,11406
22218,1.07,Ideal,I,SI1,61.7,56.1,6.57,5002
22219,1.51,Very Good,G,VS1,62.5,58,7.23,13686
22220,2,Fair,I,SI2,69.1,56,7.84,8736
22221,0.6,Ideal,G,VS1,61.6,56,5.44,2131
22222,0.32,Ideal,F,SI1,61.3,55,4.44,491
22223,0.7,Very Good,G,VVS2,63.4,59,5.62,2905
22224,1.01,Very Good,H,VS2,63.1,59,6.34,5260
22225,1.03,Premium,F,SI2,61.4,57,6.6,4586
22226,0.26,Ideal,H,VS1,62.1,55,4.07,482
22227,1.55,Ideal,I,VS1,61.9,55,7.46,11067
22228,0.3,Ideal,D,VS2,62.4,56,4.32,911
22229,0.33,Ideal,D,VS2,,55,4.5,667
22230,2.02,Very Good,E,SI1,59.8,59,8.11,18731
22231,1.23,Ideal,G,VS1,61.2,56,6.92,9119
22232,0.41,Very Good,E,SI1,60.5,63,4.77,705
22233,1.38,Ideal,J,SI2,61,56,7.22,5765
22234,1.2,Very Good,F,SI1,63.3,58,6.63,6955
22235,0.39,Very Good,G,VS1,61.7,62,4.65,741
22236,0.32,Ideal,E,VVS1,61.3,57,4.43,1020
22237,0.23,Good,F,VS2,63.8,57,3.93,447
22238,1.1,Premium,F,I1,,61,6.7,3745
22239,0.76,Premium,E,VS2,60.5,56,5.98,3447
22240,1.52,Ideal,G,VVS1,61.4,57,7.4,16492
22241,1.09,Good,D,IF,58.7,61,6.75,16406
22242,0.53,Good,E,SI1,64.1,54,5.11,1332
22243,1.03,Ideal,G,VS2,59.6,57,6.65,6146
22244,0.31,Ideal,G,VVS2,,57,4.32,660
22245,0.3,Ideal,G,VVS2,,57,4.29,878
22246,1.43,Ideal,J,SI1,62.1,58,7.23,6546
22247,0.27,Ideal,D,VVS2,62.6,56,4.13,622
22248,0.54,Premium,G,SI2,61.4,59,5.24,1195
22249,1.2,Ideal,H,SI2,61.1,57,6.9,4368
22250,1.38,Premium,J,VS2,60.2,59,7.29,6175
22251,0.72,Very Good,E,VS2,63.2,58,5.67,2923
22252,0.33,Good,I,VS1,63.1,56,4.38,521
22253,1.2,Premium,I,VS2,62.6,61,6.76,5645
22254,1.5,Premium,H,VS2,61.2,61,7.32,10478
22255,1.5,Premium,I,SI1,62.3,58,7.33,6888
22256,0.52,Very Good,G,VS2,63.7,56,5.08,1446
22257,0.78,Very Good,D,SI1,62.5,58,5.86,3258
22258,0.62,Ideal,E,VS1,60.3,57,5.52,2492
22259,0.3,Very Good,G,IF,58.4,62,4.4,835
22260,0.39,Ideal,E,VS1,62.7,53.6,4.67,1004
22261,1.62,Premium,E,SI2,61.8,59,7.55,9526
22262,1.21,Very Good,H,VS1,62.3,58,6.71,7246
22263,1.12,Premium,I,SI1,60.8,57,6.76,4704
22264,2,Very Good,G,SI2,63.5,55,8.03,15485
22265,1.72,Good,F,SI1,64.3,60,7.56,13622
22266,2.52,Very Good,G,SI2,63.2,58,8.65,17689
22267,0.52,Ideal,G,VS1,62.4,55.1,5.11,1758
22268,0.57,Fair,E,VVS1,58.7,66,5.34,2805
22269,1.51,Good,J,SI1,64.1,61,7.16,6394
22270,1.09,Ideal,G,VVS2,61.2,57,6.62,8295
22271,1.24,Ideal,H,VVS1,62.3,54,6.88,8489
22272,0.57,Ideal,D,VS1,61.7,56,5.31,2091
22273,1.2,Good,F,VVS1,63.6,57,6.71,10982
22274,1.18,Premium,I,SI1,62.8,56,6.74,5088
22275,0.53,Good,G,SI1,63.8,56,5.18,1363
22276,1.18,Ideal,G,VVS2,61.3,55,6.86,10308
22277,0.26,Ideal,G,VVS1,62.8,54,4.07,605
22278,0.71,Good,H,SI1,58.4,62.1,5.8,2282
22279,0.35,Ideal,D,VS1,60.1,57,4.58,862
22280,0.7,Good,E,VS1,61.2,58,5.66,3148
22281,0.91,Very Good,D,SI1,62.8,57,6.12,4303
22282,1.12,Premium,H,SI2,61.9,58,6.66,4620
22283,0.73,Ideal,I,VVS1,61.9,55,5.78,2575
22284,0.29,Ideal,G,IF,60.6,57,4.28,673
22285,1.41,Premium,G,SI1,59.5,59,7.35,8758
22286,1.7,Very Good,H,VVS2,63.1,57,7.61,14275
22287,0.3,Ideal,F,VVS1,62.4,57,4.25,790
22288,0.25,Very Good,E,VVS2,63.1,55,3.98,526
22289,0.73,Premium,J,VS1,61.3,61,5.83,2037
22290,0.91,Very Good,I,SI1,62.8,57,6.09,3703
22291,0.31,Very Good,D,SI1,63.4,58,4.35,732
22292,0.78,Ideal,G,VS2,,57,5.87,3171
22293,1,Premium,G,SI1,60,62,6.48,4189
22294,0.41,Good,F,VVS2,59.2,63,4.82,1150
22295,0.92,Premium,H,VS1,61,62,6.32,4155
22296,0.26,Good,F,VVS1,64,57,4.06,679
22297,0.74,Premium,F,SI2,59.2,60,5.96,2383
22298,1.06,Very Good,F,SI2,61.8,56.4,6.51,5258
22299,1.12,Ideal,E,SI2,60.5,55,6.73,5000
22300,1.04,Ideal,G,VS2,61.4,57,6.53,6290
22301,0.75,Premium,E,SI1,59.8,60,5.9,2360
22302,0.7,Good,E,VS1,59.4,61,5.79,3063
22303,0.4,Ideal,H,SI1,61.7,56,4.72,770
22304,0.73,Ideal,G,SI1,60.6,57,5.84,3089
22305,0.52,Very Good,G,VS1,61.8,58,5.19,1581
22306,1.26,Premium,J,SI1,61.7,58,6.99,5207
22307,0.32,Premium,G,VS1,59.2,59,4.47,828
22308,0.32,Ideal,E,VVS1,61.8,55,4.4,921
22309,0.52,Ideal,G,VVS2,61.6,56,5.18,1878
22310,0.3,Premium,H,VVS2,62.4,58,4.26,605
22311,1.69,Premium,I,VS2,62.4,58,7.66,10600
22312,0.91,Premium,F,SI2,62.5,56,6.21,3822
22313,0.33,Ideal,F,VVS1,,55,4.43,893
22314,0.7,Premium,G,SI1,63,59,5.64,2150
22315,1,Premium,E,SI2,61,59,6.4,3450
22316,1.51,Very Good,E,SI2,61.2,58,7.3,9140
22317,0.31,Premium,G,VVS1,62.5,57,4.4,1046
22318,1.02,Very Good,G,VS1,62.6,58,6.36,6301
22319,0.23,Ideal,G,SI1,61.2,56,3.97,375
22320,0.3,Ideal,H,VVS1,61.9,55,4.32,684
22321,0.53,Premium,G,VS2,62,58,5.21,1607
22322,0.31,Ideal,F,VS1,62.1,56,4.32,680
22323,2.05,Premium,I,SI2,62,58,8.13,9850
22324,0.82,Ideal,F,VS2,61.9,57,5.99,3453
22325,0.54,Premium,E,VS1,61.3,56,5.27,1960
22326,1.02,Premium,F,SI1,62.3,58,6.46,5398
22327,0.61,Ideal,G,IF,62.3,56,5.43,2800
22328,0.4,Premium,D,SI1,60.8,59,4.8,990
22329,0.76,Ideal,E,SI1,61.7,57,5.88,2814
22330,1.55,Ideal,D,VS2,62.1,59,7.34,15887
22331,2,Good,H,SI1,63.3,59,7.96,17600
22332,0.51,Ideal,E,VS1,61.8,55,5.15,1697
22333,0.31,Ideal,F,VVS1,61.8,56,4.34,897
22334,0.32,Ideal,F,SI2,61.7,56,4.44,720
22335,0.23,Ideal,F,VS2,60.9,57,3.96,498
22336,0.74,Ideal,I,VVS1,62.3,55,5.77,2715
22337,0.3,Premium,E,VS2,59.1,58,4.39,844
22338,1.01,Premium,I,SI2,62.1,59,6.39,3899
22339,0.4,Premium,F,VS2,60.7,60,4.8,1080
22340,1,Good,F,SI1,63.8,58,6.28,4586
22341,1.22,Ideal,H,VVS2,62.7,54,6.77,8014
22342,0.71,Ideal,D,SI2,61.3,57,5.71,2610
22343,0.32,Ideal,D,SI2,,56,4.46,612
22344,0.5,Very Good,E,VS1,62.5,58,5.04,1665
22345,0.3,Ideal,E,VS2,62,53,4.31,603
22346,0.85,Fair,G,I1,62.7,60,6.05,1651
22347,0.7,Very Good,G,SI1,62.8,58,5.64,2209
22348,0.34,Very Good,D,VS2,60,59,4.5,730
22349,1.02,Ideal,H,VS2,62,55,6.47,5683
22350,0.6,Very Good,D,SI1,60.3,58,5.44,1777
22351,0.66,Very Good,H,VVS1,61.9,59,5.59,2323
22352,0.51,Ideal,H,VS1,61.2,55,5.17,1780
22353,0.39,Ideal,F,VVS1,61.7,57,4.68,1148
22354,0.91,Very Good,F,SI2,62.5,58,6.1,4334
22355,1.04,Very Good,I,SI1,62,57,6.47,4290
22356,1.13,Ideal,E,SI1,62.2,55,6.66,6563
22357,0.6,Ideal,E,SI1,61.4,58,5.44,1749
22358,1.2,Very Good,H,SI2,62,58,6.76,5280
22359,0.31,Premium,I,VVS1,61,58,4.39,732
22360,0.77,Premium,F,VS1,59.5,58,5.96,3211
22361,0.55,Very Good,G,SI1,60.7,56,5.32,1141
22362,0.36,Ideal,E,VS2,61.7,55,4.57,742
22363,0.8,Very Good,H,VVS2,62.9,56,5.9,3036
22364,0.33,Ideal,H,VVS1,62.1,55,4.46,730
22365,1.05,Ideal,H,SI2,61.2,57,6.55,4331
22366,0.41,Very Good,E,VS1,62.8,58,4.7,1079
22367,0.9,Very Good,D,VS1,58.9,59,6.22,5195
22368,0.73,Ideal,E,VS1,62.8,57,5.75,3327
22369,1.01,Very Good,G,SI1,62.9,58,6.35,5497
22370,0.72,Very Good,H,SI1,61.5,56,5.77,2277
22371,0.88,Ideal,I,SI1,62.4,55,6.12,3264
22372,1,Good,G,SI1,64.3,58,6.25,4427
22373,1.02,Premium,G,VVS2,62.6,59,6.41,7602
22374,0.71,Very Good,E,VS1,61.6,59,5.65,3464
22375,1.18,Ideal,D,I1,61.5,62,6.88,3886
22376,0.38,Ideal,F,VVS1,61,57,4.66,1070
22377,1.52,Fair,H,I1,69.7,55,6.92,4648
22378,1.31,Premium,H,VS2,62.5,58,6.97,7459
22379,1.01,Good,E,VS1,63.4,58,6.36,7234
22380,0.32,Good,D,SI1,,56,4.37,756
22381,0.5,Good,E,SI1,64,56,5.03,1147
22382,0.4,Ideal,G,SI1,60.1,56,4.8,1084
22383,0.38,Ideal,F,SI1,61.8,55,4.66,640
22384,0.73,Very Good,E,SI1,58.6,57,5.91,2441
22385,0.37,Very Good,F,SI1,62.4,59,4.56,616
22386,2.02,Premium,F,SI2,62.1,56,8.07,18678
22387,0.72,Very Good,E,SI2,62.2,59,5.72,2401
22388,0.32,Good,E,SI1,63.1,54,4.37,524
22389,1.07,Ideal,G,VS2,62.2,57,6.55,6471
22390,1.04,Ideal,F,SI1,61.3,56,6.51,5495
22391,0.4,Ideal,F,VS2,61.9,55,4.77,975
22392,0.9,Very Good,H,VS2,61.6,63,6.14,3810
22393,2.52,Good,G,SI2,63.7,59,8.57,17608
22394,0.34,Premium,G,VS2,61.2,59,4.43,596
22395,1.58,Very Good,G,SI2,60,53,7.59,9037
22396,0.7,Very Good,I,VS1,62.4,59,5.55,2274
22397,1.02,Ideal,E,SI1,62.2,57,6.41,5553
22398,0.41,Ideal,J,VS1,60.2,57,4.85,830
22399,1,Fair,J,SI2,69.9,61,6.13,2117
22400,1.71,Premium,G,VS2,61.3,58,7.79,13951
22401,0.4,Very Good,E,VS1,62.6,56,4.67,1053
22402,0.27,Ideal,E,VS1,61.6,57,4.12,470
22403,0.76,Premium,E,VS2,63,59,5.79,3107
22404,1.3,Ideal,G,VVS2,62,57,6.96,11073
22405,2.11,Very Good,G,SI2,62.2,60,8.15,16188
22406,0.39,Ideal,G,VVS2,62,54.5,4.67,952
22407,1.01,Very Good,F,SI1,62.7,57,6.32,5174
22408,0.5,Very Good,E,VVS2,59.3,56,5.25,2168
22409,0.73,Premium,H,VS2,61,58,5.84,2519
22410,1.51,Very Good,H,VS2,63.1,57,7.24,8219
22411,1.51,Very Good,H,VS2,62.8,58,7.21,10225
22412,1.51,Premium,J,VS1,62.1,58,7.36,8371
22413,0.71,Ideal,I,SI2,61.6,56,5.72,1947
22414,0.72,Ideal,H,SI1,61.8,54,5.76,2359
22415,1.01,Very Good,D,SI1,63.1,60,6.39,5543
22416,1,Premium,J,VS2,60.7,58,6.49,3877
22417,1.02,Premium,F,VVS2,62.9,59,6.42,9103
22418,0.58,Very Good,E,VS2,59.6,59,5.4,1906
22419,1.5,Premium,F,VS2,61.5,58,7.32,14586
22420,0.32,Ideal,G,VS1,62.3,54,4.37,645
22421,0.4,Premium,D,SI1,61.4,56,4.83,990
22422,0.25,Premium,H,VVS1,59.8,59,4.07,450
22423,0.3,Ideal,I,VS1,61.5,58,4.28,454
22424,1.52,Very Good,I,SI1,62.6,60,7.3,8703
22425,0.37,Good,H,VS2,63.7,55,4.54,584
22426,0.7,Ideal,D,SI2,62.6,57,5.63,2373
22427,0.71,Very Good,J,SI1,59.1,61,5.82,1861
22428,0.91,Very Good,I,VS2,,58,6.13,3579
22429,2.11,Ideal,I,SI1,62,55,8.23,15282
22430,0.6,Ideal,G,IF,62,55,5.39,2570
22431,0.67,Very Good,G,VS1,59.9,57.4,5.69,2309
22432,1.1,Premium,I,SI1,62.7,58,6.58,4435
22433,0.33,Ideal,G,VS1,61.8,56,4.42,666
22434,0.41,Ideal,G,VVS2,62.5,55,4.75,1007
22435,0.52,Premium,F,VS2,60,57,5.24,1651
22436,1.21,Very Good,H,SI2,61.1,60,6.86,4991
22437,1.21,Very Good,I,SI1,61.8,59,6.75,5672
22438,0.9,Premium,G,VS1,62.7,58,6.15,4579
22439,0.41,Good,H,SI1,63.8,56,4.74,876
22440,1.01,Very Good,G,SI2,63.1,55,6.36,3507
22441,1,Premium,D,VS2,61.2,61,6.39,6303
22442,0.33,Ideal,H,IF,61.1,56,4.47,838
22443,1.05,Premium,F,SI1,60.3,60,6.66,5557
22444,0.36,Ideal,D,VS1,62.8,55,4.55,1018
22445,1.01,Premium,G,SI1,61,59,6.45,4785
22446,0.36,Premium,I,VS2,,58,4.57,648
22447,0.51,Ideal,J,SI2,62.1,56,5.1,885
22448,0.5,Very Good,E,SI1,59.4,60,5.14,1293
22449,0.35,Premium,E,VVS1,60.7,59,4.55,1044
22450,0.24,Very Good,E,VVS2,61.6,59,3.98,552
22451,0.9,Ideal,G,SI1,62.4,57,6.15,4059
22452,0.61,Ideal,F,VS1,62.3,55,5.46,2366
22453,0.73,Good,E,SI2,63.3,57,5.69,2388
22454,0.42,Premium,F,SI1,61.5,58,4.83,992
22455,0.4,Very Good,G,SI2,61.9,61,4.69,596
22456,0.4,Very Good,J,VS1,63.5,56,4.7,756
22457,1.38,Premium,G,SI2,58.3,59,7.34,5487
22458,0.72,Good,F,SI1,64,61,5.67,2563
22459,1.3,Premium,J,SI1,61.8,59,6.99,5438
22460,0.31,Premium,F,VS2,62.3,59,4.3,625
22461,0.51,Very Good,J,SI1,61.7,56,5.14,872
22462,0.9,Premium,G,VS2,61.8,60,6.16,4386
22463,1.01,Premium,H,VS2,62.3,62,6.39,4769
22464,0.35,Premium,G,IF,59.1,59,4.62,1116
22465,1.18,Premium,J,SI2,61.3,60,6.78,4197
22466,1.2,Ideal,E,VVS1,60.1,61,6.83,15185
22467,0.32,Ideal,E,VS2,61.4,56,4.4,702
22468,2,Very Good,F,SI1,57.9,60,8.28,18759
22469,0.59,Premium,D,VS1,61.9,58,5.37,2326
22470,0.3,Ideal,F,VS1,61.6,54.7,4.33,652
22471,1,Premium,D,VS2,60.8,61,6.41,6776
22472,0.45,Ideal,G,IF,62,53,4.94,1377
22473,0.31,Premium,G,VS1,,58,4.31,542
22474,0.42,Ideal,F,VS1,60.6,56,4.83,921
22475,0.9,Premium,I,SI1,63,60,6.08,3377
22476,0.31,Ideal,G,VVS1,61.9,54,4.38,789
22477,1.6,Premium,H,SI2,59.4,59,7.55,8184
22478,1.2,Ideal,F,VS2,62.3,55,6.83,8486
22479,1.01,Premium,F,VS2,59.3,62,6.48,6533
22480,0.38,Ideal,F,VS2,62.1,53.8,4.66,789
22481,0.52,Ideal,E,VS2,62.2,54,5.13,1825
22482,0.78,Good,D,VS2,64,54,5.82,3298
22483,0.41,Very Good,E,VVS2,62.8,54,4.72,1187
22484,1.02,Very Good,D,VS2,62.7,58,6.35,6974
22485,0.7,Premium,E,VS2,61.4,59,5.73,2858
22486,1.01,Very Good,D,IF,63.4,59,6.39,15219
22487,0.23,Very Good,E,VS1,60.4,62,3.93,378
22488,0.85,Very Good,F,VS1,62,55,6.08,4293
22489,2.42,Premium,J,VS2,61.3,59,8.61,17168
22490,0.43,Premium,G,VS1,61.8,59,4.88,1008
22491,0.5,Ideal,G,VVS1,62.2,56,5.12,2070
22492,0.77,Very Good,G,VS2,62.8,59,5.81,3124
22493,1.07,Premium,D,VS1,62,60,6.55,8359
22494,0.39,Premium,D,VS2,61.3,58,4.73,1024
22495,2.14,Ideal,I,SI2,60.7,57,8.4,14267
22496,0.72,Very Good,G,SI1,62.8,60,5.78,2396
22497,0.51,Good,G,VS2,63.9,56,5.1,1443
22498,2.19,Very Good,I,SI1,60.7,60,8.46,16397
22499,1.5,Very Good,J,VVS1,62.3,62,7.16,8415
22500,0.71,Ideal,I,SI1,61.5,55,5.76,2721
22501,1.06,Premium,D,SI1,58.9,61,6.69,5983
22502,0.95,Very Good,E,SI1,62.8,59,6.21,4711
22503,0.9,Very Good,G,SI2,63.1,55,6.16,3452
22504,0.81,Premium,J,VS2,60.6,60,6.04,2129
22505,1.15,Very Good,H,SI2,,57,6.68,4654
22506,1.19,Ideal,E,SI2,60.2,57,6.87,5822
22507,1.72,Premium,H,SI1,62,57,7.67,9551
22508,0.41,Premium,D,SI2,59.9,60,4.8,795
22509,0.35,Premium,G,VS1,61.5,58,4.5,706
22510,0.6,Ideal,D,VVS2,61.9,55,5.41,3382
22511,0.3,Ideal,I,SI2,61.9,56,4.3,367
22512,0.58,Ideal,G,VS2,60,56,5.45,1761
22513,0.7,Ideal,F,I1,62.1,57,5.67,1928
22514,0.32,Ideal,F,VS1,61.9,55,4.41,876
22515,0.5,Very Good,G,VVS2,61.3,57,5.12,1729
22516,0.36,Very Good,H,VS2,61,60,4.55,568
22517,0.42,Ideal,F,VS1,60.9,57,4.88,1103
22518,0.7,Premium,G,VS2,61.8,60,5.66,2479
22519,0.42,Ideal,G,VVS1,61.1,56,4.87,1235
22520,1.18,Ideal,I,SI1,62.1,56,6.79,5154
22521,0.7,Fair,G,VS1,68.5,58,5.47,2250
22522,1,Good,E,VS2,62.4,58,6.33,6248
22523,0.53,Ideal,J,VS2,62.6,53,5.21,1038
22524,0.3,Ideal,F,VVS2,61.4,56,4.32,694
22525,0.32,Ideal,F,VS1,61.3,56,4.4,702
22526,0.8,Ideal,I,VVS1,61.7,56,5.98,3181
22527,0.57,Very Good,J,SI2,59.9,60,5.36,1235
22528,1.22,Premium,I,VS1,61.1,58,6.91,6121
22529,2.03,Premium,I,SI1,59.9,58,8.23,15095
22530,1.51,Premium,J,VS2,59.6,60,7.58,7553
22531,1.59,Ideal,E,SI2,62.3,55,7.48,11149
22532,1.01,Premium,H,SI2,62.3,60,6.39,3782
22533,0.44,Premium,H,SI2,58.4,60,5.05,759
22534,0.31,Ideal,D,IF,61.1,56,4.39,1251
22535,2.01,Premium,J,SI1,59.8,57,8.17,10412
22536,1.61,Ideal,E,SI2,61.6,56,7.54,9961
22537,1.09,Ideal,E,VS2,61.2,56,6.62,7443
22538,1.22,Ideal,H,VS2,61.4,57,6.89,6947
22539,0.32,Premium,H,VS2,60.5,59,4.39,505
22540,0.51,Ideal,G,VS2,62.9,54,5.12,1546
22541,0.36,Ideal,E,VVS2,62,54,4.56,887
22542,2.15,Ideal,I,SI2,61.7,55,8.43,14519
22543,1.01,Very Good,F,VS2,62.1,57,6.38,7098
22544,0.24,Ideal,G,VS1,62.3,57,3.99,436
22545,1.02,Premium,F,SI2,61.1,59,6.41,4459
22546,0.53,Premium,D,VS2,60.2,58,5.23,1808
22547,1.51,Premium,H,VS2,60.2,60,7.5,10951
22548,0.4,Ideal,G,VS1,62.3,57,4.68,819
22549,0.33,Premium,G,VS2,,60,4.41,579
22550,1.11,Premium,G,VS2,60.4,58,6.76,6445
22551,0.76,Very Good,F,SI1,62.9,57,5.79,2770
22552,1.56,Premium,J,VS1,61.1,59,7.52,8476
22553,1.27,Ideal,E,SI2,60.8,57,7,7023
22554,0.31,Very Good,F,VVS1,61.8,59,4.33,830
22555,1.51,Fair,E,VS2,65,58,7.06,12829
22556,0.46,Premium,E,VS2,60.2,60,5.01,1208
22557,1.67,Premium,H,SI2,62.6,60,7.57,8118
22558,0.4,Ideal,E,SI2,61.3,56,4.75,629
22559,1.52,Ideal,F,VS2,,55,7.37,11405
22560,0.32,Ideal,D,VS1,,57,4.43,1044
22561,0.25,Premium,E,VVS2,62,59,4.05,576
22562,0.72,Ideal,I,VVS1,61.3,57,5.75,2654
22563,1,Premium,D,SI1,61.4,58,6.4,5096
22564,0.32,Very Good,F,VS2,62.8,53,4.34,645
22565,1.01,Premium,G,IF,61.3,58,6.48,7352
22566,0.3,Very Good,F,VS2,62.8,58,4.25,605
22567,1.29,Good,I,I1,64.2,54,6.93,3098
22568,1.01,Fair,G,I1,64.5,56,6.32,2287
22569,0.93,Premium,E,SI1,61.4,57,6.34,4229
22570,0.7,Very Good,F,VS2,62.9,58,5.63,2803
22571,0.32,Ideal,G,VS1,62.3,55,4.4,828
22572,0.64,Ideal,E,VS1,60.8,56,5.61,2679
22573,0.33,Ideal,G,VVS2,61.9,55,4.41,713
22574,2.03,Ideal,J,SI1,62.6,55,8.06,13357
22575,0.71,Very Good,J,SI1,59.2,58,5.86,1932
22576,0.56,Very Good,D,SI1,63,58,5.21,1746
22577,0.3,Ideal,G,VS2,62.3,58,4.26,545
22578,2.31,Very Good,I,SI1,62.5,55,8.39,17715
22579,1.02,Ideal,E,SI1,62.2,54.7,6.44,5840
22580,1.01,Premium,F,SI1,63,58,6.33,4632
22581,0.79,Very Good,G,SI2,62.4,56,5.87,2482
22582,0.43,Ideal,G,SI2,61.1,55,4.92,800
22583,0.41,Good,E,VS2,63.1,64,4.63,910
22584,0.33,Ideal,F,IF,61.2,56,4.47,1240
22585,0.33,Premium,I,VVS2,61.5,58,4.45,743
22586,1.52,Ideal,F,VS2,62.5,55,7.42,14915
22587,0.4,Very Good,F,IF,62.8,57,4.65,1404
22588,0.9,Good,F,SI1,62.6,58,6.1,4006
22589,2.41,Premium,J,VS1,61.1,60,8.66,15320
22590,0.57,Premium,G,VS1,60.5,58,5.39,1746
22591,0.57,Ideal,F,VS2,59.2,57,5.45,1637
22592,1.58,Very Good,F,VS2,59.9,61,7.5,14308
22593,1.04,Premium,G,VS1,62,56,6.53,6996
22594,1,Fair,E,VS1,64.4,55,6.33,7392
22595,0.71,Ideal,I,VVS1,62.4,55,5.69,2559
22596,1.01,Very Good,G,VS1,61.9,58,6.42,6152
22597,0.3,Very Good,I,SI1,63.3,59,4.3,506
22598,2.05,Premium,H,SI2,62.5,58,8.12,16431
22599,0.54,Good,H,VS2,63.2,55,5.2,1338
22600,1.03,Premium,G,SI2,59.9,60,6.56,4413
22601,0.63,Ideal,E,VS1,61.5,56,5.5,2503
22602,0.56,Premium,E,VS2,59.9,58,5.37,2167
22603,0.47,Ideal,H,VS2,61.7,57,4.99,1136
22604,0.3,Good,G,VS1,63.1,56,4.24,605
22605,0.3,Ideal,G,IF,62,54,4.33,863
22606,0.31,Good,E,SI1,63.4,55,4.29,544
22607,0.3,Premium,I,VS1,60.5,60,4.33,608
22608,1.56,Premium,D,SI2,61.1,56,7.54,8858
22609,1.01,Premium,G,SI2,62.5,60,6.39,4327
22610,1.51,Ideal,H,VS1,62.6,56,7.32,11686
22611,2.06,Ideal,I,SI2,62.3,57,8.2,14428
22612,0.9,Premium,H,VS1,63,62,6.09,3838
22613,1.01,Very Good,F,SI2,62.4,58,6.37,4187
22614,2.25,Premium,J,SI1,61.8,61,8.46,16004
22615,1.16,Very Good,H,VS2,63,57,6.64,5537
22616,0.93,Very Good,G,SI1,61.7,56,6.22,4513
22617,1.01,Premium,E,SI2,59.1,60,6.57,4412
22618,1.22,Ideal,I,SI1,60.8,57,6.95,5602
22619,1,Good,E,SI2,57.7,65,6.59,3763
22620,0.32,Ideal,F,SI1,60.6,57,4.45,604
22621,1.53,Ideal,H,SI2,59.6,57,7.46,5631
22622,0.43,Good,D,SI1,63.8,55,4.8,993
22623,0.41,Premium,E,SI2,60.6,60,4.83,771
22624,1,Fair,I,VS1,65.3,55,6.34,3763
22625,1,Premium,F,SI1,62.8,61,6.37,4022
